xq2_bin,z_bin,pt2_bin,phi_content_sum,phi_bin_count,phi_error_sum,z_bin0,pt2_bin0
2,4,6,707302.0,8,256.74120915665253,3,5
2,4,7,436961.0,8,197.9242355036644,3,6
2,4,8,362317.0,8,178.00079973455175,3,7
2,4,9,174348.0,8,114.2652056071751,3,8
2,4,10,96788.0,8,77.43966733005766,3,9
2,4,11,36015.0,8,44.70185708413018,3,10
2,5,1,895480.0,8,300.455103455741,4,0
2,5,2,736849.0,8,229.84511613799847,4,1
2,5,3,603746.0,8,200.10226205303127,4,2
2,5,4,491621.0,8,184.6774842577595,4,3
2,5,5,726276.0,8,244.1171801059688,4,4
2,5,6,475738.0,8,211.89621267047224,4,5
2,5,7,305233.0,8,174.32854059603235,4,6
2,5,8,255744.0,8,160.62634268817803,4,7
2,5,9,119937.0,8,106.93531538135566,4,8
2,5,10,60839.0,8,75.10760796690306,4,9
2,5,11,18650.0,8,42.821609990022566,4,10
2,6,1,486543.0,8,233.00267561362895,5,0
2,6,2,404343.0,8,173.74034798299587,5,1
2,6,3,333857.0,8,148.32495716770458,5,2
2,6,4,274177.0,8,131.4980262899748,5,3
2,6,5,402918.0,8,172.3583517318543,5,4
2,6,6,260765.0,8,151.35566124573768,5,5
2,6,7,162471.0,8,125.54324346122694,5,6
2,6,8,130618.0,8,116.99569111651078,5,7
2,6,9,54043.0,8,74.14225038060283,5,8
2,6,10,20604.0,8,46.53915119844366,5,9
2,6,11,3361.0,8,17.58336676260266,5,10
2,7,1,191186.0,8,157.58542307180574,6,0
2,7,2,154338.0,8,116.44414129284866,6,1
2,7,3,122425.0,8,94.08224693884868,6,2
2,7,4,96088.0,8,80.62999170043676,6,3
2,7,5,131335.0,8,98.64715135301982,6,4
2,7,6,73185.0,8,76.13931909178069,6,5
2,7,7,36536.0,8,55.78435745305309,6,6
2,7,8,20034.0,8,42.01439764699715,6,7
2,7,9,4321.0,8,17.784113131997895,6,8
2,7,10,503.0,8,0.0,6,9
2,7,11,1.0,8,0.0,6,10
2,8,1,17551.0,8,42.261220069085795,7,0
2,8,2,10806.0,8,27.764638440561406,7,1
2,8,3,5934.0,8,15.891073466915318,7,2
2,8,4,3152.0,8,11.162557139065404,7,3
2,8,5,2109.0,8,9.8865877804731,7,4
2,8,6,229.0,8,0.0,7,5
2,8,7,1.0,8,0.0,7,6
2,8,8,0.0,8,0.0,7,7
2,8,9,0.0,8,0.0,7,8
2,8,10,0.0,8,0.0,7,9
2,8,11,0.0,8,0.0,7,10
3,1,1,51713330.0,8,71.54494451944805,0,0
3,1,2,21107920.0,8,32.45591053937633,0,1
3,1,3,10232960.0,8,20.3230569536475,0,2
3,1,4,5453354.0,8,9.937274691971638,0,3
3,1,5,4800102.0,8,3.3101,0,4
3,1,6,1497875.0,8,0.0,0,5
3,1,7,384364.0,8,0.0,0,6
3,1,8,77654.0,8,0.0,0,7
3,1,9,2275.0,8,0.0,0,8
3,1,10,0.0,8,0.0,0,9
3,1,11,0.0,8,0.0,0,10
3,2,1,6137065.0,8,660.1435963008352,1,0
3,2,2,4613095.0,8,374.68835249061317,1,1
3,2,3,3400513.0,8,262.4706167012414,1,2
3,2,4,2486872.0,8,203.18773987553973,1,3
3,2,5,3180568.0,8,189.0240715827749,1,4
3,2,6,1797637.0,8,96.97474610160162,1,5
3,2,7,984546.0,8,44.6203228024193,1,6
3,2,8,579015.0,8,20.075653308198966,1,7
3,2,9,122071.0,8,0.0,1,8
3,2,10,15770.0,8,0.0,1,9
3,2,11,215.0,8,0.0,1,10
3,3,1,3047443.0,8,658.7577085590726,2,0
3,3,2,2427751.0,8,425.6311480777341,2,1
3,3,3,1908356.0,8,321.8196392793951,2,2
3,3,4,1483124.0,8,282.7459387512931,2,3
3,3,5,2010339.0,8,319.9858228398565,2,4
3,3,6,1174494.0,8,211.33079320631435,2,5
3,3,7,684414.0,8,140.18556396398313,2,6
3,3,8,513973.0,8,101.04816560879519,2,7
3,3,9,187666.0,8,43.82027542941738,2,8
3,3,10,55546.0,8,14.157431247147203,2,9
3,3,11,4583.0,8,0.0,2,10
3,4,1,1870199.0,8,485.4038462805996,3,0
3,4,2,1519746.0,8,346.2614611988461,3,1
3,4,3,1220606.0,8,286.0335360632211,3,2
3,4,4,975290.0,8,256.17232567875084,3,3
3,4,5,1377248.0,8,323.695336185077,3,4
3,4,6,837259.0,8,243.03276580531275,3,5
3,4,7,493579.0,8,174.57152855271102,3,6
3,4,8,370640.0,8,140.15198372170835,3,7
3,4,9,138800.0,8,78.82041460790789,3,8
3,4,10,45978.0,8,44.34046129924677,3,9
