xq2_bin,ybin,z_bin,pt2_bin,nphi,content,error
1,2,5,5,8,125336.05290980253,1823.6976396033258
1,2,5,6,8,83989.31839985214,1361.3226707385004
1,2,5,7,8,63875.96393128737,1003.3780473921275
1,2,5,8,8,59855.5388147286,879.9170441502315
1,2,5,9,8,34936.668036907955,600.8256027078157
1,2,5,10,8,24662.841157810653,487.4557733645376
1,2,5,11,8,17924.001918465157,364.43460317301185
1,2,6,1,8,64610.82862666271,2203.51946243587
1,2,6,2,8,57865.74542909314,1688.218779899608
1,2,6,3,8,52406.81521012806,1519.392180398867
1,2,6,4,8,44972.47761982545,1260.52621226544
1,2,6,5,8,74456.21104520232,1440.7712175392155
1,2,6,6,8,55552.42017560616,1036.0926477708854
1,2,6,7,8,41686.25618094411,813.814181425657
1,2,6,8,8,41789.74323467656,733.2723533444646
1,2,6,9,8,25585.707656110942,562.6656928804922
1,2,6,10,8,18240.6329646311,418.21700980700837
1,2,6,11,8,14203.164814525982,336.06170592679547
1,2,7,1,8,36587.361080627845,1465.228324857269
1,2,7,2,8,33901.532356354524,1125.7393252369052
1,2,7,3,8,33280.68072013502,1031.115159684014
1,2,7,4,8,26268.940959139498,863.9043327301931
1,2,7,5,8,43829.38996938791,1098.3100174768126
1,2,7,6,8,31636.890943650473,766.7302653649454
1,2,7,7,8,24377.760793321984,599.212868385844
1,2,7,8,8,24014.37205258077,572.0784005057196
1,2,7,9,8,14739.722508579947,408.4016743054139
1,2,7,10,8,9653.292111628869,327.9936856407936
1,2,7,11,8,4096.923562921057,203.57313929336502
1,2,8,1,8,13209.400482403653,843.4144203857127
1,2,8,2,8,12372.573667625784,660.2406250255099
1,2,8,3,8,10565.76739518995,544.8980781068551
1,2,8,4,8,9594.130216653217,518.4208801654578
1,2,8,5,8,13122.22178020612,597.3549671578992
1,2,8,6,8,8224.45037967832,403.69818936130685
1,2,8,7,8,4549.286951647982,303.1704776457205
1,2,8,8,8,2832.945057502786,242.08260836475336
1,2,8,9,8,0.0,0.0
1,2,8,10,8,0.0,0.0
1,2,8,11,8,0.0,0.0
2,3,1,1,8,14458237.883954393,492595.32020731556
2,3,1,2,8,5695305.625283864,162216.31193322598
2,3,1,3,8,2974301.3393513514,72801.81450272938
2,3,1,4,8,1573611.3593920844,40437.24435209092
2,3,1,5,8,1466711.0101545337,39767.84486947785
2,3,1,6,8,130191.04285080229,32436.134883098515
2,3,1,7,8,0.0,0.0
2,3,1,8,8,0.0,0.0
2,3,1,9,8,0.0,0.0
2,3,1,10,8,0.0,0.0
2,3,1,11,8,0.0,0.0
2,3,2,1,8,1171305.5978622762,19656.80930878108
2,3,2,2,8,871661.7455731629,13271.268617017662
2,3,2,3,8,648348.5425015511,7705.595773751342
2,3,2,4,8,493737.79474389035,5411.079847891756
2,3,2,5,8,604668.3620457336,6007.000142781868
2,3,2,6,8,323588.4537593487,3832.0368469536593
2,3,2,7,8,178487.58644788715,3018.9312499248404
2,3,2,8,8,129835.03806483145,3437.642013856733
2,3,2,9,8,14862.121670891564,2462.500849837206
2,3,2,10,8,0.0,0.0
2,3,2,11,8,0.0,0.0
2,3,3,1,8,459198.3774449114,7984.97269147069
2,3,3,2,8,389374.00553893193,5418.127557735235
2,3,3,3,8,310440.6905316603,3472.0182241467983
2,3,3,4,8,246865.25667347867,2644.1698697168567
2,3,3,5,8,344857.8630902779,2734.30831148596
2,3,3,6,8,210419.65733620344,2090.9323758679484
2,3,3,7,8,123152.19048879531,1437.795872964696
2,3,3,8,8,95151.4496223441,1241.5994416586125
2,3,3,9,8,43427.72528175764,891.227266051742
2,3,3,10,8,24982.091993785347,777.0499735759843
2,3,3,11,8,13052.20122736047,977.4423745298634
2,3,4,1,8,222691.75414927994,4004.181904642998
2,3,4,2,8,190380.75592556546,3110.848201910435
2,3,4,3,8,154170.64487726783,2210.3485132044366
2,3,4,4,8,132632.24010848833,1920.6408200416347
2,3,4,5,8,200625.71320458126,2010.664805387363
2,3,4,6,8,134953.3584686908,1439.0812566539862
2,3,4,7,8,90021.97846585224,1072.677151113252
2,3,4,8,8,76504.04837262521,970.9428813176144
2,3,4,9,8,39605.199644260196,647.7782317868481
2,3,4,10,8,23141.421252888213,488.9518717642848
2,3,4,11,8,13393.718434827824,381.2833797460503
2,3,5,1,8,117672.19844238757,2168.611177520587
2,3,5,2,8,103448.09944464666,1985.450582558839
2,3,5,3,8,85413.34271911156,1803.5406528463147
2,3,5,4,8,74882.46689950493,1402.1584221727223
2,3,5,5,8,113345.86351370442,1551.09375037267
2,3,5,6,8,83693.03018435044,1181.0966617095005
2,3,5,7,8,59210.602732588675,897.8506200720195
2,3,5,8,8,54638.4525258824,789.1965758444213
