ixq2,iz,point,x,y,exl,exh,eyl,eyh
5,1,7,0.551103,0.0980986,0,0,0.010557,0.010557
5,2,0,0.0218471,2.20001,0,0,0.10676,0.10676
5,2,1,0.0731908,1.76342,0,0,0.100641,0.100641
5,2,2,0.123144,1.45442,0,0,0.084408,0.084408
5,2,3,0.174034,1.1975,0,0,0.0601052,0.0601052
5,2,4,0.245833,0.816856,0,0,0.0325333,0.0325333
5,2,5,0.343589,0.456846,0,0,0.0243834,0.0243834
5,2,6,0.442707,0.216339,0,0,0.0124831,0.0124831
5,2,7,0.556032,0.0669438,0,0,0.00433233,0.00433233
5,2,8,0.701197,0.00861784,0,0,0.00304688,0.00304688
5,3,0,0.0214318,1.24737,0,0,0.0580114,0.0580114
5,3,1,0.073191,1.02715,0,0,0.0523632,0.0523632
5,3,2,0.123519,0.8172,0,0,0.0445347,0.0445347
5,3,3,0.173712,0.633741,0,0,0.0335221,0.0335221
5,3,4,0.245664,0.440464,0,0,0.0219392,0.0219392
5,3,5,0.344228,0.237436,0,0,0.0113571,0.0113571
5,3,6,0.441823,0.0979338,0,0,0.00571701,0.00571701
5,3,7,0.55222,0.0271442,0,0,0.00307407,0.00307407
5,3,8,0.692882,0.00283124,0,0,0.000772432,0.000772432
5,4,0,0.0218219,0.643869,0,0,0.0399452,0.0399452
5,4,1,0.0725034,0.490981,0,0,0.0226777,0.0226777
5,4,2,0.123086,0.366799,0,0,0.0258495,0.0258495
5,4,3,0.173216,0.265632,0,0,0.0143678,0.0143678
5,4,4,0.243668,0.145215,0,0,0.00726955,0.00726955
5,4,5,0.341505,0.0545835,0,0,0.00316505,0.00316505
5,4,6,0.43726,0.0146869,0,0,0.0023947,0.0023947
5,4,7,0.539959,0.00187787,0,0,0.000824309,0.000824309
5,5,0,0.0211252,0.0982888,0,0,0.00844782,0.00844782
5,5,1,0.070983,0.0560058,0,0,0.00560176,0.00560176
5,5,2,0.120931,0.0312641,0,0,0.00504454,0.00504454
5,5,3,0.172219,0.0135291,0,0,0.00307217,0.00307217
5,5,4,0.234906,0.00270742,0,0,0.00104756,0.00104756
6,0,0,0.022416,9.71266,0,0,3.28689,3.28689
6,0,1,0.0718862,7.75078,0,0,2.56021,2.56021
6,0,2,0.123896,5.73337,0,0,2.0339,2.0339
6,0,3,0.172599,2.56118,0,0,0.961946,0.961946
6,0,4,0.234848,1.42533,0,0,0.567113,0.567113
6,1,0,0.0219197,4.39541,0,0,0.856903,0.856903
6,1,1,0.0712174,3.37004,0,0,0.325687,0.325687
6,1,2,0.1237,2.89083,0,0,0.341423,0.341423
6,1,3,0.174125,2.26589,0,0,0.224316,0.224316
6,1,4,0.241301,1.24621,0,0,0.110949,0.110949
6,1,5,0.335687,0.398984,0,0,0.0577804,0.0577804
6,1,6,0.430944,0.0864862,0,0,0.0405375,0.0405375
6,2,0,0.0205924,2.42753,0,0,0.216556,0.216556
6,2,1,0.0725044,1.67798,0,0,0.149254,0.149254
6,2,2,0.122406,1.40413,0,0,0.13626,0.13626
6,2,3,0.173633,1.12221,0,0,0.0964515,0.0964515
6,2,4,0.243916,0.646975,0,0,0.0489939,0.0489939
6,2,5,0.33759,0.198038,0,0,0.0221705,0.0221705
6,2,6,0.430772,0.025025,0,0,0.0063764,0.0063764
6,3,0,0.0210089,1.32061,0,0,0.0643323,0.0643323
6,3,1,0.0719696,0.937246,0,0,0.0675093,0.0675093
6,3,2,0.122308,0.586005,0,0,0.0466385,0.0466385
6,3,3,0.172469,0.370907,0,0,0.0396051,0.0396051
6,3,4,0.240202,0.158917,0,0,0.0143958,0.0143958
6,3,5,0.33568,0.0238184,0,0,0.00327899,0.00327899
6,4,0,0.0206538,0.315719,0,0,0.0199847,0.0199847
6,4,1,0.0707391,0.158753,0,0,0.0182687,0.0182687
6,4,2,0.121413,0.0653963,0,0,0.0112437,0.0112437
6,4,3,0.170698,0.0238554,0,0,0.00592475,0.00592475
6,4,4,0.225535,0.00553652,0,0,0.00312121,0.00312121
7,1,0,0.0204408,4.449,0,0,1.09213,1.09213
7,1,1,0.0714286,3.37936,0,0,0.611948,0.611948
7,1,2,0.123253,3.22401,0,0,0.745484,0.745484
7,1,3,0.173935,2.36822,0,0,0.647006,0.647006
7,1,4,0.234426,0.643708,0,0,0.158897,0.158897
7,2,0,0.018858,2.50749,0,0,0.355915,0.355915
7,2,1,0.0731083,1.64931,0,0,0.259319,0.259319
7,2,2,0.121556,1.22577,0,0,0.179838,0.179838
7,2,3,0.171568,0.79689,0,0,0.0931676,0.0931676
