ixq2,iz,point,x,y,exl,exh,eyl,eyh
8,3,2,0.124729,0.933378,0,0,0.0872338,0.0872338
8,3,3,0.174657,0.785548,0,0,0.0639587,0.0639587
8,3,4,0.248711,0.620081,0,0,0.0424523,0.0424523
8,3,5,0.348015,0.435001,0,0,0.0269097,0.0269097
8,3,6,0.447462,0.311675,0,0,0.0179451,0.0179451
8,3,7,0.568563,0.196291,0,0,0.0115158,0.0115158
8,3,8,0.718424,0.106554,0,0,0.00688023,0.00688023
8,3,9,0.88916,0.0523554,0,0,0.00372408,0.00372408
8,4,0,0.0251055,0.658682,0,0,0.0825879,0.0825879
8,4,1,0.074925,0.634986,0,0,0.0611125,0.0611125
8,4,2,0.124659,0.566874,0,0,0.0479725,0.0479725
8,4,3,0.174689,0.459329,0,0,0.0368997,0.0368997
8,4,4,0.248637,0.367659,0,0,0.0320453,0.0320453
8,4,5,0.348418,0.278448,0,0,0.0285887,0.0285887
8,4,6,0.447734,0.198206,0,0,0.0177988,0.0177988
8,4,7,0.569894,0.134856,0,0,0.0119918,0.0119918
8,4,8,0.718871,0.0811567,0,0,0.00687383,0.00687383
8,4,9,0.888758,0.0397612,0,0,0.00371058,0.00371058
8,5,0,0.0248129,0.391852,0,0,0.0477448,0.0477448
8,5,1,0.0744601,0.347856,0,0,0.0470131,0.0470131
8,5,2,0.124406,0.299629,0,0,0.0372508,0.0372508
8,5,3,0.174607,0.262665,0,0,0.0332668,0.0332668
8,5,4,0.248006,0.211872,0,0,0.0238484,0.0238484
8,5,5,0.34849,0.160298,0,0,0.0184479,0.0184479
8,5,6,0.448426,0.108624,0,0,0.013554,0.013554
8,5,7,0.568965,0.0698784,0,0,0.00780122,0.00780122
8,5,8,0.716717,0.0360761,0,0,0.00549008,0.00549008
8,5,9,0.882826,0.0147214,0,0,0.00196674,0.00196674
9,0,0,0.0256373,11.8916,0,0,2.32655,2.32655
9,0,1,0.0747771,9.52015,0,0,1.21484,1.21484
9,0,2,0.124429,7.50239,0,0,0.675703,0.675703
9,0,3,0.173871,5.48568,0,0,0.385252,0.385252
9,0,4,0.244118,3.48076,0,0,0.217381,0.217381
9,0,5,0.342789,1.79878,0,0,0.105853,0.105853
9,0,6,0.441357,0.910273,0,0,0.056475,0.056475
9,0,7,0.551587,0.460167,0,0,0.0284953,0.0284953
9,0,8,0.688368,0.13231,0,0,0.0411312,0.0411312
9,1,0,0.0744551,4.25244,0,0,0.380823,0.380823
9,1,1,0.124662,3.55984,0,0,0.242582,0.242582
9,1,2,0.174582,2.85697,0,0,0.169993,0.169993
9,1,3,0.246816,1.98523,0,0,0.0942224,0.0942224
9,1,4,0.345852,1.16017,0,0,0.0525082,0.0525082
9,1,5,0.445977,0.65789,0,0,0.0329591,0.0329591
9,1,6,0.565287,0.326474,0,0,0.0186684,0.0186684
9,1,7,0.712691,0.136242,0,0,0.0084416,0.0084416
9,1,8,0.874204,0.0544191,0,0,0.00296065,0.00296065
9,2,0,0.0243494,2.42754,0,0,0.198523,0.198523
9,2,1,0.0743909,2.06105,0,0,0.147547,0.147547
9,2,2,0.124664,1.80476,0,0,0.114837,0.114837
9,2,3,0.174599,1.49459,0,0,0.0870922,0.0870922
9,2,4,0.247948,1.10153,0,0,0.0578533,0.0578533
9,2,5,0.347042,0.744498,0,0,0.0328066,0.0328066
9,2,6,0.446636,0.470508,0,0,0.023694,0.023694
9,2,7,0.566802,0.268046,0,0,0.0122561,0.0122561
9,2,8,0.717301,0.128869,0,0,0.00679679,0.00679679
9,2,9,0.885503,0.0522467,0,0,0.00396395,0.00396395
9,3,0,0.0234345,1.31877,0,0,0.143111,0.143111
9,3,1,0.074146,1.19607,0,0,0.0901714,0.0901714
9,3,2,0.124435,1.01261,0,0,0.0721146,0.0721146
9,3,3,0.174498,0.880594,0,0,0.0494029,0.0494029
9,3,4,0.248068,0.647181,0,0,0.0354223,0.0354223
9,3,5,0.347833,0.460421,0,0,0.0243571,0.0243571
9,3,6,0.447428,0.318312,0,0,0.0171318,0.0171318
9,3,7,0.567944,0.200148,0,0,0.0119977,0.0119977
9,3,8,0.717129,0.106723,0,0,0.00631694,0.00631694
9,3,9,0.885341,0.0482476,0,0,0.00268941,0.00268941
9,4,0,0.0234547,0.754736,0,0,0.06447,0.06447
9,4,1,0.073825,0.6834,0,0,0.0546136,0.0546136
9,4,2,0.124296,0.586842,0,0,0.0327283,0.0327283
9,4,3,0.174283,0.505222,0,0,0.0422833,0.0422833
9,4,4,0.248045,0.420009,0,0,0.0339259,0.0339259
9,4,5,0.34767,0.295243,0,0,0.0207046,0.0207046
