xq2_bin,z_bin,pt2_bin,phi_content_sum,phi_bin_count,phi_error_sum,z_bin0,pt2_bin0
6,5,5,0.0,8,0.0,4,4
6,5,6,0.0,8,0.0,4,5
6,5,7,0.0,8,0.0,4,6
6,5,8,0.0,8,0.0,4,7
6,5,9,0.0,8,0.0,4,8
6,5,10,0.0,8,0.0,4,9
6,5,11,0.0,8,0.0,4,10
6,6,1,363.6794,8,20.739887767172224,5,0
6,6,2,0.0,8,0.0,5,1
6,6,3,0.0,8,0.0,5,2
6,6,4,0.0,8,0.0,5,3
6,6,5,0.0,8,0.0,5,4
6,6,6,0.0,8,0.0,5,5
6,6,7,0.0,8,0.0,5,6
6,6,8,0.0,8,0.0,5,7
6,6,9,0.0,8,0.0,5,8
6,6,10,0.0,8,0.0,5,9
6,6,11,0.0,8,0.0,5,10
6,7,1,0.0,8,0.0,6,0
6,7,2,0.0,8,0.0,6,1
6,7,3,0.0,8,0.0,6,2
6,7,4,0.0,8,0.0,6,3
6,7,5,0.0,8,0.0,6,4
6,7,6,0.0,8,0.0,6,5
6,7,7,0.0,8,0.0,6,6
6,7,8,0.0,8,0.0,6,7
6,7,9,0.0,8,0.0,6,8
6,7,10,0.0,8,0.0,6,9
6,7,11,0.0,8,0.0,6,10
6,8,1,0.0,8,0.0,7,0
6,8,2,0.0,8,0.0,7,1
6,8,3,0.0,8,0.0,7,2
6,8,4,0.0,8,0.0,7,3
6,8,5,0.0,8,0.0,7,4
6,8,6,0.0,8,0.0,7,5
6,8,7,0.0,8,0.0,7,6
6,8,8,0.0,8,0.0,7,7
6,8,9,0.0,8,0.0,7,8
6,8,10,0.0,8,0.0,7,9
6,8,11,0.0,8,0.0,7,10
7,1,1,92274.42,8,946.6976395045516,0,0
7,1,2,103284.97,8,593.9590239321565,0,1
7,1,3,90451.72,8,430.31206579367495,0,2
7,1,4,59488.35,8,297.2592428996111,0,3
7,1,5,46082.88,8,255.8597142719815,0,4
7,1,6,3851.323,8,66.19515608449005,0,5
7,1,7,0.0,8,0.0,0,6
7,1,8,0.0,8,0.0,0,7
7,1,9,0.0,8,0.0,0,8
7,1,10,0.0,8,0.0,0,9
7,1,11,0.0,8,0.0,0,10
7,2,1,110451.00200000001,8,884.9604693813674,1,0
7,2,2,164641.336,8,654.3195339737994,1,1
7,2,3,173001.64,8,564.2452523215148,1,2
7,2,4,152701.47,8,470.3166501643015,1,3
7,2,5,221517.1,8,570.8623408432194,1,4
7,2,6,123442.99,8,395.9703061622803,1,5
7,2,7,57257.22,8,260.450191016363,1,6
7,2,8,28017.47,8,176.60105689151467,1,7
7,2,9,4600.9039999999995,8,70.10134538901518,1,8
7,2,10,34.077,8,6.160332599697844,1,9
7,2,11,0.0,8,0.0,1,10
7,3,1,64476.011,8,412.63427752217825,2,0
7,3,2,84034.0003,8,402.0789916670136,2,1
7,3,3,88243.307,8,376.52648786285937,2,2
7,3,4,85358.211,8,356.0597012368151,2,3
7,3,5,145724.16,8,462.54876496089577,2,4
7,3,6,103683.63,8,357.31096011793426,2,5
7,3,7,70176.8,8,286.93650813864724,2,6
7,3,8,62444.18,8,265.5143372379164,2,7
7,3,9,30928.550000000003,8,184.47827393422241,2,8
7,3,10,15691.675000000001,8,129.07603922723226,2,9
7,3,11,4797.811,8,70.77110370921172,2,10
7,4,1,35234.186,8,266.5672192845362,3,0
7,4,2,44227.8405,8,269.5505781847592,3,1
7,4,3,46148.987,8,248.18763882733967,3,2
7,4,4,44247.12,8,232.85628354927422,3,3
7,4,5,80751.555,8,317.6972669360723,3,4
7,4,6,62720.961,8,269.7453330934569,3,5
7,4,7,45355.502,8,225.73981198056313,3,6
7,4,8,43485.342,8,220.66644201518272,3,7
7,4,9,24688.416,8,163.28419769962431,3,8
7,4,10,16904.609,8,134.71567934153023,3,9
7,4,11,12407.692,8,114.4937276738774,3,10
7,5,1,23993.318,8,187.65944584438054,4,0
7,5,2,26545.398,8,187.87855206089915,4,1
7,5,3,26041.985099999998,8,182.38459392920225,4,2
7,5,4,25211.170000000002,8,170.96122187335348,4,3
7,5,5,45490.17,8,233.70055566367404,4,4
7,5,6,37644.52215,8,204.6498947567098,4,5
7,5,7,28585.64,8,176.36879503024335,4,6
7,5,8,28830.6675,8,176.31224074780968,4,7
7,5,9,16946.6462,8,134.36625792981698,4,8
7,5,10,12078.913,8,113.08840362990364,4,9
7,5,11,9132.955,8,97.95443669895714,4,10
7,6,1,15448.899,8,136.86154165805675,5,0
7,6,2,15441.4417,8,133.13131020507123,5,1
7,6,3,14334.657,8,128.61662660954843,5,2
7,6,4,13162.4959,8,119.91188548639747,5,3
7,6,5,24186.645,8,165.98340796733268,5,4
7,6,6,19692.07,8,145.74549374056133,5,5
7,6,7,15382.93,8,130.31655435864624,5,6
7,6,8,16155.17,8,132.03531856912377,5,7
7,6,9,9742.92,8,101.40383782160318,5,8
7,6,10,7357.069799999999,8,87.90536191660892,5,9
7,6,11,4821.0269,8,71.22991252753297,5,10
7,7,1,7856.801,8,97.69176170322655,6,0
7,7,2,7353.814,8,93.35835557966946,6,1
7,7,3,6507.1816,8,85.63965518005313,6,2
7,7,4,5829.114500000001,8,79.59316488661636,6,3
7,7,5,10315.997,8,105.2883785350976,6,4
7,7,6,8185.8189,8,94.13270803881932,6,5
7,7,7,6360.542,8,82.02176580469357,6,6
7,7,8,6773.481,8,84.68489890736129,6,7
7,7,9,3585.33,8,61.148456160560585,6,8
7,7,10,1972.8410000000001,8,45.59616649807306,6,9
7,7,11,462.011,8,22.301015803113096,6,10
7,8,1,1869.6126,8,45.90115870952497,7,0
7,8,2,1741.6390000000001,8,44.621423787016255,7,1
7,8,3,1366.8398,8,38.4214670974717,7,2
7,8,4,1045.5906,8,33.89688504492411,7,3
7,8,5,1529.3147,8,41.471430227090075,7,4
7,8,6,868.1789,8,30.77613413084886,7,5
7,8,7,315.21374000000003,8,18.815760143456867,7,6
7,8,8,34.1653,8,6.287857855875878,7,7
7,8,9,0.0,8,0.0,7,8
7,8,10,0.0,8,0.0,7,9
7,8,11,0.0,8,0.0,7,10
8,1,1,56477.844,8,624.1792619723119,0,0
8,1,2,54455.335,8,418.286478726841,0,1
8,1,3,42280.0,8,281.37301625907554,0,2
8,1,4,24166.99,8,181.63887331251533,0,3
8,1,5,13794.021,8,132.55256883497202,0,4
8,1,6,146.7779,8,13.516133723953756,0,5
8,1,7,0.0,8,0.0,0,6
8,1,8,0.0,8,0.0,0,7
8,1,9,0.0,8,0.0,0,8
8,1,10,0.0,8,0.0,0,9
8,1,11,0.0,8,0.0,0,10
8,2,1,133800.5,8,797.3120366086292,1,0
8,2,2,164265.172,8,650.3545503342773,1,1
8,2,3,154483.99,8,530.4492686668632,1,2
8,2,4,124629.56999999999,8,423.2813566292875,1,3
8,2,5,156570.53,8,504.30019168473456,1,4
8,2,6,69760.11,8,287.30317294873373,1,5
8,2,7,26101.33,8,170.81474120072306,1,6
8,2,8,9256.859,8,100.28149968668198,1,7
8,2,9,511.9984,8,23.886503052077337,1,8
8,2,10,0.0,8,0.0,1,9
8,2,11,0.0,8,0.0,1,10
8,3,1,108828.43,8,551.0182623212411,2,0
8,3,2,112449.00499999999,8,451.2741870236985,2,1
8,3,3,105096.92199999999,8,384.9077496271152,2,2
8,3,4,96969.15,8,355.3746862749372,2,3
8,3,5,155652.44,8,443.027494835772,2,4
8,3,6,97775.79,8,343.3190024750305,2,5
8,3,7,58876.43,8,258.7545652566153,2,6
8,3,8,46278.07,8,226.05407391575585,2,7
8,3,9,18404.82,8,140.07073362287355,2,8
8,3,10,7150.528,8,86.73358874017609,2,9
8,3,11,1183.8806,8,35.62088483404223,2,10
8,4,1,81622.41,8,396.13439296115155,3,0
8,4,2,72989.136,8,331.5706356691738,3,1
8,4,3,65392.872,8,295.2384894554062,3,2
8,4,4,59665.824,8,265.9964505845896,3,3
8,4,5,103141.655,8,350.5012120914848,3,4
8,4,6,75330.85,8,293.13852323176496,3,5
8,4,7,50627.116,8,237.11589252698775,3,6
8,4,8,44355.032,8,220.0422201087555,3,7
8,4,9,22084.326,8,153.61873885053868,3,8
8,4,10,13671.022,8,120.04407141933332,3,9
8,4,11,7113.818,8,86.32788564965553,3,10
8,5,1,62599.450000000004,8,299.0048903108777,4,0
8,5,2,46973.947,8,247.81883748696345,4,1
8,5,3,40278.3207,8,221.0822729599524,4,2
8,5,4,35100.3104,8,197.13963713852903,4,3
8,5,5,62259.8763,8,267.1259429684013,4,4
8,5,6,48319.2377,8,229.06328618283115,4,5
8,5,7,35199.8038,8,196.22314667080562,4,6
8,5,8,33441.159,8,189.21885688617294,4,7
8,5,9,17605.553,8,136.6019720802379,4,8
8,5,10,11069.901,8,107.89184535023952,4,9
8,5,11,5595.0869999999995,8,76.64172047475188,4,10
8,6,1,41022.39,8,229.16126775367167,5,0
8,6,2,29551.6818,8,185.72659438174168,5,1
8,6,3,23040.8747,8,160.108727876212,5,2
8,6,4,19639.003,8,146.14219740252986,5,3
8,6,5,33051.1184,8,190.3997410871877,5,4
8,6,6,25520.9636,8,165.44903812071104,5,5
8,6,7,18939.52,8,141.4103942818561,5,6
8,6,8,18933.9256,8,141.45505908534378,5,7
8,6,9,9711.908,8,100.80168900365707,5,8
8,6,10,5561.4368,8,76.36187272952387,5,9
8,6,11,1753.433,8,43.07347955900475,5,10
8,7,1,19886.54,8,153.82509590310679,6,0
8,7,2,13854.875300000002,8,124.14382048177026,6,1
8,7,3,10379.7236,8,106.71037508111804,6,2
8,7,4,8468.54,8,95.4452065464788,6,3
8,7,5,13168.459,8,120.13806528806764,6,4
8,7,6,8925.83,8,98.28430055354721,6,5
8,7,7,5718.732,8,77.74487951421624,6,6
8,7,8,4439.493,8,68.5068835465459,6,7
8,7,9,1545.355,8,40.70043613476396,6,8
8,7,10,300.5381,8,18.409177580074022,6,9
8,7,11,0.0,8,0.0,6,10
8,8,1,2638.02,8,53.8481989932811,7,0
8,8,2,1332.4357,8,37.85210271132107,7,1
8,8,3,882.2892,8,30.768022769258344,7,2
8,8,4,437.8627,8,21.973603267284133,7,3
8,8,5,468.8356,8,22.81931209634068,7,4
8,8,6,63.2954,8,8.58738636807498,7,5
8,8,7,0.0,8,0.0,7,6
8,8,8,0.0,8,0.0,7,7
8,8,9,0.0,8,0.0,7,8
8,8,10,0.0,8,0.0,7,9
8,8,11,0.0,8,0.0,7,10
9,1,1,16681.378,8,279.2392601735651,0,0
9,1,2,11890.856,8,180.88798602143262,0,1
9,1,3,7534.102,8,110.19842108950563,0,2
9,1,4,3750.3801,8,69.21265975777625,0,3
9,1,5,849.7857,8,31.0100645883655,0,4
9,1,6,0.0,8,0.0,0,5
9,1,7,0.0,8,0.0,0,6
9,1,8,0.0,8,0.0,0,7
9,1,9,0.0,8,0.0,0,8
9,1,10,0.0,8,0.0,0,9
9,1,11,0.0,8,0.0,0,10
9,2,1,165101.49,8,952.3271750716767,1,0
9,2,2,137516.63,8,600.9915883672583,1,1
9,2,3,108487.34,8,436.76525118420307,1,2
9,2,4,76655.93,8,317.9648339694501,1,3
9,2,5,80128.61,8,321.24909989411645,1,4
9,2,6,24865.576,8,167.94546321782556,1,5
9,2,7,5761.5779999999995,8,80.91100064645104,1,6
9,2,8,568.4489,8,24.80760659598382,1,7
9,2,9,0.0,8,0.0,1,8
9,2,10,0.0,8,0.0,1,9
9,2,11,0.0,8,0.0,1,10
9,3,1,201467.21000000002,8,827.6020879124218,2,0
9,3,2,161202.48,8,558.4239956945349,2,1
9,3,3,127988.75,8,428.5789579100915,2,2
9,3,4,107013.66,8,386.8566465630906,2,3
9,3,5,150011.05000000002,8,432.4710949724733,2,4
9,3,6,79146.66,8,301.5344114500035,2,5
9,3,7,39754.92,8,208.49329514603102,2,6
9,3,8,23474.387,8,158.4019631247353,2,7
9,3,9,5803.6973,8,78.13040431713445,2,8
9,3,10,1062.632,8,33.736468954975116,2,9
9,3,11,0.0,8,0.0,2,10
9,4,1,178944.76,8,593.4714680395342,3,0
9,4,2,124539.03,8,427.34611685666454,3,1
9,4,3,100785.31,8,363.36853697287825,3,2
9,4,4,84465.46399999999,8,315.67810269016127,3,3
9,4,5,133444.66999999998,8,415.4719751930929,3,4
9,4,6,86093.44,8,310.71084750907875,3,5
9,4,7,50209.318999999996,8,232.60976736493674,3,6
9,4,8,36065.126,8,196.50826726761397,3,7
9,4,9,14068.064999999999,8,121.64652300374227,3,8
9,4,10,5755.7119999999995,8,77.66231071388489,3,9
9,4,11,1145.4181,8,34.99680678456393,3,10
9,5,1,146402.4,8,459.56829898938855,4,0
9,5,2,87970.66,8,333.27936492843355,4,1
9,5,3,65645.889,8,279.67214155519673,4,2
9,5,4,53915.257,8,245.66239906442746,4,3
9,5,5,87640.28,8,320.19790749455245,4,4
9,5,6,61717.28799999999,8,259.8432078696305,4,5
9,5,7,40545.587,8,209.0889048696511,4,6
9,5,8,31404.14,8,182.30327968755802,4,7
9,5,9,11826.7989,8,111.43002074582998,4,8
9,5,10,4521.587500000001,8,68.99779395283664,4,9
9,5,11,753.7375000000001,8,28.618899693973212,4,10
9,6,1,91541.7,8,338.28696399613153,5,0
9,6,2,54566.241,8,249.74643294900127,5,1
9,6,3,37078.136,8,202.83406409602406,5,2
9,6,4,28094.023,8,175.3753188919695,5,3
9,6,5,42722.351,8,217.5290039385323,5,4
9,6,6,28786.83,8,175.13174665042885,5,5
9,6,7,17897.597999999998,8,137.71348191676805,5,6
9,6,8,12695.1164,8,115.44609430636534,5,7
9,6,9,3486.598,8,60.30976849640529,5,8
9,6,10,712.6395,8,27.51664480381647,5,9
9,6,11,0.0,8,0.0,5,10
9,7,1,34127.3,8,198.5511219690536,6,0
9,7,2,19698.215,8,146.9800252866695,6,1
9,7,3,11874.7159,8,113.08595604419675,6,2
9,7,4,7319.583799999999,8,88.27847745894806,6,3
9,7,5,8570.8952,8,95.25523649458648,6,4
9,7,6,3778.3992,8,63.09550940401068,6,5
9,7,7,1360.9718,8,38.00435223518617,6,6
9,7,8,466.264,8,22.50483236590533,6,7
9,7,9,0.0,8,0.0,6,8
9,7,10,0.0,8,0.0,6,9
9,7,11,0.0,8,0.0,6,10
9,8,1,532.1091,8,24.341607505659933,7,0
9,8,2,148.5451,8,12.99074092719888,7,1
9,8,3,0.0,8,0.0,7,2
9,8,4,0.0,8,0.0,7,3
9,8,5,0.0,8,0.0,7,4
9,8,6,0.0,8,0.0,7,5
9,8,7,0.0,8,0.0,7,6
9,8,8,0.0,8,0.0,7,7
9,8,9,0.0,8,0.0,7,8
9,8,10,0.0,8,0.0,7,9
9,8,11,0.0,8,0.0,7,10
10,1,1,244.02524,8,28.09682557519977,0,0
10,1,2,50.6666,8,9.001442194904104,0,1
10,1,3,15.4517,8,4.33476,0,2
10,1,4,0.0,8,0.0,0,3
10,1,5,0.0,8,0.0,0,4
10,1,6,0.0,8,0.0,0,5
10,1,7,0.0,8,0.0,0,6
10,1,8,0.0,8,0.0,0,7
10,1,9,0.0,8,0.0,0,8
10,1,10,0.0,8,0.0,0,9
10,1,11,0.0,8,0.0,0,10
10,2,1,71047.18,8,635.1796642840512,1,0
10,2,2,37215.450000000004,8,297.02852798455234,1,1
10,2,3,23464.897,8,179.8883832199011,1,2
10,2,4,16279.24,8,140.23757376534294,1,3
10,2,5,14382.445,8,130.6584515334542,1,4
10,2,6,2420.0544,8,58.067920064790506,1,5
10,2,7,11.2253,8,3.66591,1,6
10,2,8,0.0,8,0.0,1,7
10,2,9,0.0,8,0.0,1,8
10,2,10,0.0,8,0.0,1,9
10,2,11,0.0,8,0.0,1,10
10,3,1,137246.91999999998,8,652.348802283717,2,0
10,3,2,91195.94,8,405.8438298151889,2,1
10,3,3,56529.23,8,284.2267366082051,2,2
10,3,4,41634.98,8,220.95580189716674,2,3
10,3,5,54909.07,8,252.33617339277774,2,4
10,3,6,23844.315,8,161.07331240239643,2,5
10,3,7,8613.892,8,95.88904419849017,2,6
10,3,8,2848.9809999999998,8,54.98085995471515,2,7
10,3,9,180.1254,8,14.320774049900376,2,8
10,3,10,0.0,8,0.0,2,9
10,3,11,0.0,8,0.0,2,10
10,4,1,148705.3,8,542.4645881308751,3,0
10,4,2,89237.03,8,361.1335278568026,3,1
10,4,3,61367.25,8,275.9104356035487,3,2
10,4,4,44362.25,8,224.97473326147093,3,3
10,4,5,60044.72,8,259.409870391163,3,4
10,4,6,33176.32,8,188.61842457124914,3,5
10,4,7,14844.731,8,126.10738716645429,3,6
10,4,8,7399.1918000000005,8,88.19803930348452,3,7
10,4,9,1299.6205,8,37.43872700021196,3,8
10,4,10,27.29064,8,5.632378561327355,3,9
10,4,11,0.0,8,0.0,3,10
10,5,1,122142.64,8,414.85642007205337,4,0
10,5,2,66127.81,8,286.7733727046673,4,1
10,5,3,43190.43,8,223.01308283174777,4,2
10,5,4,31353.546000000002,8,187.19975622337228,4,3
10,5,5,42439.238,8,217.5356413301278,4,4
10,5,6,23172.767,8,157.25255609744474,4,5
10,5,7,10550.112000000001,8,105.34932644231762,4,6
10,5,8,4511.5892,8,69.16077805013546,4,7
10,5,9,399.64459999999997,8,20.951329831084706,4,8
10,5,10,0.0,8,0.0,4,9
10,5,11,0.0,8,0.0,4,10
10,6,1,67219.73999999999,8,286.64942228612637,5,0
10,6,2,36478.74,8,205.04428665900448,5,1
10,6,3,20473.881,8,150.89977790182462,5,2
10,6,4,12901.905,8,118.80639574299019,5,3
10,6,5,14308.866,8,124.4406789674502,5,4
10,6,6,5525.2639,8,76.79820519628633,5,5
10,6,7,1582.126,8,41.2480973242403,5,6
10,6,8,312.1002,8,18.637045264947446,5,7
10,6,9,0.0,8,0.0,5,8
10,6,10,0.0,8,0.0,5,9
10,6,11,0.0,8,0.0,5,10
10,7,1,9839.267,8,104.75173401686484,6,0
10,7,2,3909.172,8,64.85817271439275,6,1
10,7,3,1355.2438,8,38.26053278041748,6,2
10,7,4,524.9729,8,23.88219569951641,6,3
10,7,5,201.5946,8,14.91438500864853,6,4
10,7,6,0.0,8,0.0,6,5
10,7,7,0.0,8,0.0,6,6
10,7,8,0.0,8,0.0,6,7
10,7,9,0.0,8,0.0,6,8
10,7,10,0.0,8,0.0,6,9
10,7,11,0.0,8,0.0,6,10
10,8,1,0.0,8,0.0,7,0
10,8,2,0.0,8,0.0,7,1
10,8,3,0.0,8,0.0,7,2
10,8,4,0.0,8,0.0,7,3
10,8,5,0.0,8,0.0,7,4
10,8,6,0.0,8,0.0,7,5
10,8,7,0.0,8,0.0,7,6
10,8,8,0.0,8,0.0,7,7
10,8,9,0.0,8,0.0,7,8
10,8,10,0.0,8,0.0,7,9
10,8,11,0.0,8,0.0,7,10
11,1,1,0.0,8,0.0,0,0
11,1,2,0.0,8,0.0,0,1
11,1,3,0.0,8,0.0,0,2
11,1,4,0.0,8,0.0,0,3
11,1,5,0.0,8,0.0,0,4
11,1,6,0.0,8,0.0,0,5
11,1,7,0.0,8,0.0,0,6
11,1,8,0.0,8,0.0,0,7
11,1,9,0.0,8,0.0,0,8
11,1,10,0.0,8,0.0,0,9
11,1,11,0.0,8,0.0,0,10
11,2,1,26027.89,8,337.4767415683042,1,0
11,2,2,10987.754,8,140.26595021839762,1,1
11,2,3,6087.128,8,86.99995246636632,1,2
11,2,4,4275.711,8,69.8597453087971,1,3
11,2,5,3126.5715,8,58.88484614398937,1,4
11,2,6,27.5625,8,6.332591762888241,1,5
11,2,7,0.0,8,0.0,1,6
11,2,8,0.0,8,0.0,1,7
11,2,9,0.0,8,0.0,1,8
11,2,10,0.0,8,0.0,1,9
11,2,11,0.0,8,0.0,1,10
11,3,1,114718.87,8,607.9043276412826,2,0
11,3,2,58684.32,8,317.83842753041995,2,1
11,3,3,30657.235,8,199.2912153905435,2,2
11,3,4,20565.468,8,152.8184932026226,2,3
11,3,5,23950.2671,8,162.7992659869927,2,4
11,3,6,7062.827,8,87.29197908485062,2,5
11,3,7,1207.636,8,35.99122791597975,2,6
11,3,8,66.8243,8,8.628643714385245,2,7
11,3,9,0.0,8,0.0,2,8
11,3,10,0.0,8,0.0,2,9
11,3,11,0.0,8,0.0,2,10
11,4,1,145047.5,8,575.9903342261916,3,0
11,4,2,66879.77,8,315.72473312002336,3,1
11,4,3,38859.43,8,217.33758070708802,3,2
11,4,4,23424.39,8,161.60706131397848,3,3
11,4,5,25641.934999999998,8,167.35522714008667,3,4
11,4,6,9798.9015,8,102.4719670314745,3,5
11,4,7,2391.519,8,50.161679996288,3,6
11,4,8,299.59450000000004,8,18.134400366706366,3,7
11,4,9,0.0,8,0.0,3,8
11,4,10,0.0,8,0.0,3,9
11,4,11,0.0,8,0.0,3,10
11,5,1,109985.88,8,438.3658449582951,4,0
11,5,2,50503.270000000004,8,262.02586904580625,4,1
11,5,3,24229.59,8,167.5981522344444,4,2
11,5,4,13225.345,8,121.05625551507035,4,3
11,5,5,12270.922999999999,8,115.33565263404027,4,4
11,5,6,3218.7407,8,58.55153491385602,4,5
11,5,7,406.2273,8,21.185844696185704,4,6
11,5,8,0.0,8,0.0,4,7
11,5,9,0.0,8,0.0,4,8
11,5,10,0.0,8,0.0,4,9
11,5,11,0.0,8,0.0,4,10
11,6,1,32711.989999999998,8,207.79919162624284,5,0
11,6,2,13167.065,8,123.64881029629845,5,1
11,6,3,5032.8781,8,73.86468591925373,5,2
11,6,4,1849.717,8,44.84253813165575,5,3
11,6,5,951.4649000000001,8,32.25282968196589,5,4
11,6,6,0.0,8,0.0,5,5
11,6,7,0.0,8,0.0,5,6
11,6,8,0.0,8,0.0,5,7
11,6,9,0.0,8,0.0,5,8
11,6,10,0.0,8,0.0,5,9
11,6,11,0.0,8,0.0,5,10
11,7,1,213.1796,8,16.226734949702603,6,0
11,7,2,0.0,8,0.0,6,1
11,7,3,0.0,8,0.0,6,2
11,7,4,0.0,8,0.0,6,3
11,7,5,0.0,8,0.0,6,4
11,7,6,0.0,8,0.0,6,5
11,7,7,0.0,8,0.0,6,6
11,7,8,0.0,8,0.0,6,7
11,7,9,0.0,8,0.0,6,8
11,7,10,0.0,8,0.0,6,9
11,7,11,0.0,8,0.0,6,10
11,8,1,0.0,8,0.0,7,0
11,8,2,0.0,8,0.0,7,1
11,8,3,0.0,8,0.0,7,2
11,8,4,0.0,8,0.0,7,3
11,8,5,0.0,8,0.0,7,4
11,8,6,0.0,8,0.0,7,5
11,8,7,0.0,8,0.0,7,6
11,8,8,0.0,8,0.0,7,7
11,8,9,0.0,8,0.0,7,8
11,8,10,0.0,8,0.0,7,9
11,8,11,0.0,8,0.0,7,10
12,1,1,93633.9541,8,1090.0065430696002,0,0
12,1,2,92470.89,8,575.7322695143724,0,1
12,1,3,78615.99,8,404.12400302289643,0,2
12,1,4,47752.13,8,263.46201793273735,0,3
12,1,5,29057.63,8,197.03478938415927,0,4
12,1,6,817.9133,8,30.11574241961669,0,5
12,1,7,0.0,8,0.0,0,6
12,1,8,0.0,8,0.0,0,7
12,1,9,0.0,8,0.0,0,8
12,1,10,0.0,8,0.0,0,9
12,1,11,0.0,8,0.0,0,10
12,2,1,127057.23999999999,8,787.0932575978529,1,0
12,2,2,165946.403,8,667.0682209779596,1,1
12,2,3,163688.94,8,529.897288648923,1,2
12,2,4,139299.13,8,454.21792743492637,1,3
12,2,5,195766.85,8,528.8684126547926,1,4
12,2,6,98640.53,8,345.97630466719824,1,5
12,2,7,40620.41,8,216.75240169998116,1,6
12,2,8,16655.31,8,135.3698323443595,1,7
12,2,9,1423.9188,8,38.93123539669657,1,8
12,2,10,0.0,8,0.0,1,9
12,2,11,0.0,8,0.0,1,10
12,3,1,91323.64,8,507.57976324262575,2,0
12,3,2,98448.22,8,427.3860213468616,2,1
12,3,3,95652.332,8,380.4828813074118,2,2
12,3,4,87883.72,8,348.9574280587963,2,3
12,3,5,143104.44999999998,8,435.58196333601785,2,4
12,3,6,97381.53,8,348.1622513696739,2,5
12,3,7,63274.51,8,273.6365720942835,2,6
12,3,8,54304.17,8,247.37585069864843,2,7
12,3,9,25032.41,8,164.40400592439954,2,8
12,3,10,11314.581,8,109.41892680825379,2,9
12,3,11,2489.4449999999997,8,51.14620278085168,2,10
12,4,1,60691.08,8,353.066723734169,3,0
12,4,2,60381.413,8,312.70815701860096,3,1
12,4,3,57207.299999999996,8,278.0989425424879,3,2
12,4,4,51595.8106,8,251.01342811894847,3,3
12,4,5,89688.827,8,334.69612631869524,3,4
12,4,6,66385.679,8,285.1169416149451,3,5
12,4,7,45932.037,8,226.55363362142307,3,6
12,4,8,42699.342000000004,8,219.01016089081347,3,7
12,4,9,23119.372,8,158.5169783836419,3,8
12,4,10,15143.445,8,126.70770137860602,3,9
12,4,11,9606.48,8,100.29254136091077,3,10
12,5,1,45334.91,8,262.79952482394253,4,0
12,5,2,38965.3243,8,229.18956921627674,4,1
12,5,3,35840.1562,8,207.86606740968594,4,2
12,5,4,30955.6409,8,189.38007134615324,4,3
12,5,5,54164.5155,8,248.28953858674754,4,4
12,5,6,41928.370899999994,8,213.76793819374058,4,5
12,5,7,30813.198099999998,8,186.40414619167782,4,6
12,5,8,29662.8774,8,181.99957449456357,4,7
12,5,9,16459.4001,8,132.5041092841656,4,8
12,5,10,11072.765,8,108.48534933750271,4,9
12,5,11,6756.621,8,84.16648264701335,4,10
12,6,1,29580.8,8,196.70136331301825,5,0
12,6,2,23790.398,8,167.18292329924128,5,1
12,6,3,20691.7878,8,152.88917277645137,5,2
12,6,4,17623.45,8,139.53628811459762,5,3
12,6,5,29062.5369,8,182.99377668989183,5,4
12,6,6,22284.23,8,155.52274203427612,5,5
12,6,7,16799.4659,8,136.09291637638015,5,6
12,6,8,16949.7332,8,135.064309894056,5,7
12,6,9,9298.48,8,98.96919370501105,5,8
12,6,10,5508.1847,8,76.29414658050838,5,9
12,6,11,2405.223,8,50.37900793605011,5,10
12,7,1,14475.012999999999,8,134.57946114790326,6,0
12,7,2,11189.5941,8,116.64787474007231,6,1
12,7,3,8962.0981,8,100.84007977632157,6,2
12,7,4,7400.973,8,89.66683524598156,6,3
12,7,5,12450.505,8,116.41060838866878,6,4
12,7,6,8564.192,8,96.45537743889659,6,5
12,7,7,5693.687,8,77.53090594949862,6,6
12,7,8,4876.588,8,72.72926114900385,6,7
12,7,9,1812.583,8,43.966090182207466,6,8
12,7,10,580.2644,8,25.10188986472134,6,9
12,7,11,0.0,8,0.0,6,10
12,8,1,2350.0436,8,51.46004828952262,7,0
12,8,2,1425.5428,8,39.90087348586369,7,1
12,8,3,996.5952,8,33.368252393209026,7,2
12,8,4,537.0319000000001,8,24.231900644582133,7,3
12,8,5,715.7059,8,28.12799857114793,7,4
12,8,6,169.99880000000002,8,14.067304725152576,7,5
12,8,7,0.0,8,0.0,7,6
12,8,8,0.0,8,0.0,7,7
12,8,9,0.0,8,0.0,7,8
12,8,10,0.0,8,0.0,7,9
12,8,11,0.0,8,0.0,7,10
13,1,1,36296.617,8,609.2986602399844,0,0
13,1,2,30172.911,8,298.5742635167673,0,1
13,1,3,22159.55,8,189.62208920112656,0,2
13,1,4,11480.537,8,121.41630884185204,0,3
13,1,5,3734.6929999999998,8,66.17730337872646,0,4
13,1,6,0.0,8,0.0,0,5
13,1,7,0.0,8,0.0,0,6
13,1,8,0.0,8,0.0,0,7
13,1,9,0.0,8,0.0,0,8
13,1,10,0.0,8,0.0,0,9
13,1,11,0.0,8,0.0,0,10
13,2,1,130156.17,8,803.1908057690899,1,0
13,2,2,114235.26000000001,8,561.4795035613054,1,1
13,2,3,94636.54000000001,8,440.20781355942563,1,2
13,2,4,72379.06999999999,8,312.1801015721213,1,3
13,2,5,86832.86,8,357.09812172451984,1,4
13,2,6,32974.56,8,194.99594461993306,1,5
13,2,7,9541.028,8,101.73184848182991,1,6
13,2,8,2011.3065,8,46.72212449858953,1,7
