xq2_bin,z_bin0,pt2_bin0,phi_content_sum,phi_error_sum,phi_bin_count,z_bin,pt2_bin,spec_content,spec_error,_merge,diff_phi_minus_spec,ratio_phi_over_spec
12,0,8,0.0,0.0,8,0.0,8.0,0.0,0.0,both,0.0,
12,0,9,0.0,0.0,8,0.0,9.0,0.0,0.0,both,0.0,
12,0,10,0.0,0.0,8,0.0,10.0,0.0,0.0,both,0.0,
12,1,0,27648.861,505.48076045281886,8,1.0,0.0,-25781.9,4489.81,both,53430.761,-1.072413631268448
12,1,1,29541.679,429.0247997331856,8,1.0,1.0,-27932.6,2801.71,both,57474.278999999995,-1.0576057724665804
12,1,2,29712.811,333.5826605236249,8,1.0,2.0,29561.9,1705.31,both,150.91100000000006,1.0051049154486011
12,1,3,25936.507,268.1660731033849,8,1.0,3.0,26139.0,1241.35,both,-202.49299999999857,0.9922532231531429
12,1,4,35302.549999999996,292.09879045001196,8,1.0,4.0,35379.4,1476.57,both,-76.85000000000582,0.9978278320152404
12,1,5,16920.413,172.75063450094763,8,1.0,5.0,17146.9,795.769,both,-226.487000000001,0.9867913733677807
12,1,6,6256.832,99.51286395974141,8,1.0,6.0,6271.72,391.133,both,-14.88799999999992,0.9976261695356298
12,1,7,2531.671,59.164067360349726,8,1.0,7.0,2490.27,157.539,both,41.40099999999984,1.016625104908303
12,1,8,208.32921,16.068848616718,8,1.0,8.0,230.938,56.2753,both,-22.60879,0.9021001740726948
12,1,9,0.0,0.0,8,1.0,9.0,0.0,0.0,both,0.0,
12,1,10,0.0,0.0,8,1.0,10.0,0.0,0.0,both,0.0,
12,2,0,14455.646,276.1375117327416,8,2.0,0.0,-137769.0,6485060.0,both,152224.646,-0.10492669613628611
12,2,1,15958.037999999999,204.96907117001825,8,2.0,1.0,14881.7,1462.51,both,1076.337999999998,1.0723262799276962
12,2,2,16099.4158,189.4188744451297,8,2.0,2.0,15547.9,909.927,both,551.515800000001,1.0354720444561645
12,2,3,15386.7138,173.8182401702422,8,2.0,3.0,15096.3,767.926,both,290.41380000000026,1.019237415790624
12,2,4,26074.51,210.63296993661746,8,2.0,4.0,25633.3,1022.65,both,441.2099999999991,1.0172123760889156
12,2,5,17793.84,183.5337616446086,8,2.0,5.0,17918.8,826.777,both,-124.95999999999913,0.9930263187267006
12,2,6,11189.612000000001,125.7687519604532,8,2.0,6.0,11158.2,398.384,both,31.412000000000262,1.0028151493968562
12,2,7,8902.748,109.4464324916532,8,2.0,7.0,8835.42,317.333,both,67.32799999999952,1.0076202376344305
12,2,8,3721.717,67.46910058574963,8,2.0,8.0,3672.52,156.286,both,49.197000000000116,1.013395978782961
12,2,9,1353.8422,39.70850859500014,8,2.0,9.0,1307.44,78.3593,both,46.40219999999999,1.0354908829468275
12,2,10,214.55360000000002,15.965401154443317,8,2.0,10.0,240.303,43.4188,both,-25.74939999999998,0.8928461151130033
