ixq2,iz,point,x,y,exl,exh,eyl,eyh
4,4,0,0.0220206,0.529564,0,0,0.0327492,0.0327492
4,4,1,0.0732353,0.467266,0,0,0.0275948,0.0275948
4,4,2,0.12346,0.369459,0,0,0.0233638,0.0233638
4,4,3,0.174371,0.30725,0,0,0.0212664,0.0212664
4,4,4,0.24765,0.23571,0,0,0.0125167,0.0125167
4,4,5,0.347456,0.156835,0,0,0.0105796,0.0105796
4,4,6,0.445551,0.080858,0,0,0.005215,0.005215
4,4,7,0.560317,0.0329472,0,0,0.00210564,0.00210564
4,4,8,0.704083,0.00707044,0,0,0.0010497,0.0010497
4,5,0,0.022247,0.236734,0,0,0.0209162,0.0209162
4,5,1,0.0727902,0.186689,0,0,0.0162473,0.0162473
4,5,2,0.123398,0.133414,0,0,0.0167365,0.0167365
4,5,3,0.173727,0.0872151,0,0,0.0108778,0.0108778
4,5,4,0.244594,0.0523182,0,0,0.00479807,0.00479807
4,5,5,0.341192,0.0182423,0,0,0.00295851,0.00295851
4,5,6,0.43625,0.00552278,0,0,0.00181869,0.00181869
5,0,0,0.0243756,8.49462,0,0,2.20249,2.20249
5,0,1,0.072343,6.32373,0,0,1.44132,1.44132
5,0,2,0.124385,4.81459,0,0,0.855538,0.855538
5,0,3,0.172652,3.66649,0,0,0.5188,0.5188
5,0,4,0.240086,1.9693,0,0,0.266092,0.266092
5,0,5,0.330806,1.06108,0,0,0.399071,0.399071
5,1,0,0.02385,3.46868,0,0,0.51236,0.51236
5,1,1,0.0721705,2.74012,0,0,0.239525,0.239525
5,1,2,0.124252,2.34411,0,0,0.245005,0.245005
5,1,3,0.174218,1.81924,0,0,0.151924,0.151924
5,1,4,0.24255,1.19163,0,0,0.0844406,0.0844406
5,1,5,0.342474,0.621371,0,0,0.0523518,0.0523518
5,1,6,0.442473,0.244146,0,0,0.0288337,0.0288337
5,1,7,0.549903,0.0870738,0,0,0.0178499,0.0178499
5,2,0,0.0217823,1.85046,0,0,0.0960881,0.0960881
5,2,1,0.0731359,1.45846,0,0,0.0919964,0.0919964
5,2,2,0.123224,1.19555,0,0,0.0720422,0.0720422
5,2,3,0.174015,1.01685,0,0,0.0657025,0.0657025
5,2,4,0.246163,0.678852,0,0,0.0272709,0.0272709
5,2,5,0.343853,0.391116,0,0,0.0256425,0.0256425
5,2,6,0.44441,0.180814,0,0,0.0127673,0.0127673
5,2,7,0.557918,0.0595973,0,0,0.00516147,0.00516147
5,2,8,0.708884,0.00618907,0,0,0.00226989,0.00226989
5,3,0,0.0215268,1.03273,0,0,0.0536422,0.0536422
5,3,1,0.0733156,0.859479,0,0,0.0462094,0.0462094
5,3,2,0.123414,0.688085,0,0,0.0451902,0.0451902
5,3,3,0.173974,0.534518,0,0,0.0366268,0.0366268
5,3,4,0.245926,0.368891,0,0,0.0209727,0.0209727
5,3,5,0.345109,0.193551,0,0,0.0125023,0.0125023
5,3,6,0.44046,0.0836017,0,0,0.00634188,0.00634188
5,3,7,0.549286,0.0222237,0,0,0.0029828,0.0029828
5,3,8,0.695536,0.00295509,0,0,0.00128392,0.00128392
5,4,0,0.0219083,0.532991,0,0,0.0328863,0.0328863
5,4,1,0.0731434,0.407447,0,0,0.0236536,0.0236536
5,4,2,0.123707,0.304862,0,0,0.024981,0.024981
5,4,3,0.173612,0.21359,0,0,0.0134325,0.0134325
5,4,4,0.244263,0.117133,0,0,0.00735664,0.00735664
