ixq2,iz,point,x,y,exl,exh,eyl,eyh
3,1,6,0.444951,0.456464,0,0,0.0255423,0.0255423
3,1,7,0.561937,0.21861,0,0,0.010834,0.010834
3,1,8,0.709936,0.0983852,0,0,0.00811639,0.00811639
3,1,9,0.866687,0.028785,0,0,0.0070412,0.0070412
3,2,0,0.0239833,1.82091,0,0,0.127792,0.127792
3,2,1,0.0740736,1.60963,0,0,0.0986956,0.0986956
3,2,2,0.12456,1.30354,0,0,0.0850179,0.0850179
3,2,3,0.174691,1.12711,0,0,0.0618617,0.0618617
3,2,4,0.247853,0.82759,0,0,0.0375157,0.0375157
3,2,5,0.346314,0.531045,0,0,0.0190864,0.0190864
3,2,6,0.445912,0.335605,0,0,0.0140647,0.0140647
3,2,7,0.565955,0.188224,0,0,0.00904589,0.00904589
3,2,8,0.715488,0.0810582,0,0,0.00433119,0.00433119
3,2,9,0.882653,0.0291855,0,0,0.00171686,0.00171686
3,3,0,0.0225843,0.957068,0,0,0.0823298,0.0823298
3,3,1,0.0737852,0.852867,0,0,0.0457736,0.0457736
3,3,2,0.124353,0.722245,0,0,0.043124,0.043124
3,3,3,0.17462,0.641977,0,0,0.039723,0.039723
3,3,4,0.248524,0.472928,0,0,0.0246113,0.0246113
3,3,5,0.347557,0.336361,0,0,0.0157808,0.0157808
3,3,6,0.446348,0.229931,0,0,0.0101181,0.0101181
3,3,7,0.56687,0.143858,0,0,0.00759716,0.00759716
3,3,8,0.716035,0.069412,0,0,0.00394032,0.00394032
3,3,9,0.881044,0.0266224,0,0,0.00140714,0.00140714
3,4,0,0.0223088,0.586951,0,0,0.0410155,0.0410155
3,4,1,0.0735806,0.507946,0,0,0.0336283,0.0336283
3,4,2,0.124093,0.459951,0,0,0.0251482,0.0251482
3,4,3,0.174504,0.37127,0,0,0.0300802,0.0300802
3,4,4,0.24816,0.307568,0,0,0.0186093,0.0186093
3,4,5,0.347772,0.209342,0,0,0.0114509,0.0114509
3,4,6,0.447436,0.13592,0,0,0.00761489,0.00761489
3,4,7,0.566656,0.0875517,0,0,0.00565759,0.00565759
3,4,8,0.71406,0.0354479,0,0,0.0022117,0.0022117
3,4,9,0.874271,0.0110487,0,0,0.000866609,0.000866609
3,5,0,0.022432,0.343144,0,0,0.0314292,0.0314292
3,5,1,0.073376,0.279213,0,0,0.0233226,0.0233226
3,5,2,0.123552,0.241985,0,0,0.0201118,0.0201118
3,5,3,0.173678,0.188394,0,0,0.0150988,0.0150988
3,5,4,0.246448,0.135064,0,0,0.00751058,0.00751058
3,5,5,0.346239,0.0842019,0,0,0.00713575,0.00713575
3,5,6,0.444859,0.0446579,0,0,0.00371382,0.00371382
3,5,7,0.559932,0.0160517,0,0,0.00177753,0.00177753
3,5,8,0.703276,0.00318558,0,0,0.00058501,0.00058501
4,0,0,0.0250616,9.47451,0,0,2.31893,2.31893
4,0,1,0.0735471,7.86556,0,0,1.40375,1.40375
4,0,2,0.123937,6.00224,0,0,0.818142,0.818142
4,0,3,0.173048,4.16127,0,0,0.504717,0.504717
4,0,4,0.240975,2.48274,0,0,0.264383,0.264383
4,0,5,0.338983,1.36238,0,0,0.11953,0.11953
4,0,6,0.433286,0.573939,0,0,0.0917668,0.0917668
4,1,0,0.024876,4.04677,0,0,0.388734,0.388734
4,1,1,0.0733583,3.38471,0,0,0.220893,0.220893
4,1,2,0.124339,2.75195,0,0,0.168148,0.168148
4,1,3,0.174096,2.15255,0,0,0.117177,0.117177
4,1,4,0.244341,1.43036,0,0,0.061247,0.061247
4,1,5,0.343855,0.800065,0,0,0.0409715,0.0409715
4,1,6,0.443413,0.423918,0,0,0.0308782,0.0308782
4,1,7,0.557904,0.188713,0,0,0.0122022,0.0122022
4,1,8,0.702922,0.0669081,0,0,0.0111855,0.0111855
4,2,0,0.0227484,1.95139,0,0,0.124145,0.124145
4,2,1,0.0737887,1.65618,0,0,0.103966,0.103966
4,2,2,0.124209,1.38294,0,0,0.0696268,0.0696268
4,2,3,0.174397,1.14337,0,0,0.0581786,0.0581786
4,2,4,0.2468,0.869237,0,0,0.0362432,0.0362432
4,2,5,0.345182,0.529437,0,0,0.0268812,0.0268812
4,2,6,0.44488,0.30305,0,0,0.0154576,0.0154576
4,2,7,0.563152,0.147283,0,0,0.00732532,0.00732532
4,2,8,0.711913,0.0571247,0,0,0.00376172,0.00376172
4,2,9,0.870414,0.011346,0,0,0.00167922,0.00167922
4,3,0,0.0217765,1.06609,0,0,0.0597873,0.0597873
4,3,1,0.0735496,0.890404,0,0,0.0567461,0.0567461
4,3,2,0.124071,0.776697,0,0,0.0456306,0.0456306
4,3,3,0.17435,0.672468,0,0,0.0366705,0.0366705
4,3,4,0.247998,0.517007,0,0,0.0218227,0.0218227
4,3,5,0.346476,0.342974,0,0,0.0153626,0.0153626
4,3,6,0.445402,0.222458,0,0,0.0102509,0.0102509
4,3,7,0.562779,0.111938,0,0,0.00485833,0.00485833
4,3,8,0.710625,0.037349,0,0,0.00192925,0.00192925
4,3,9,0.86879,0.00775213,0,0,0.000843675,0.000843675
4,4,0,0.0218818,0.653795,0,0,0.0358124,0.0358124
4,4,1,0.0732322,0.544722,0,0,0.0278437,0.0278437
4,4,2,0.123732,0.469776,0,0,0.0233574,0.0233574
4,4,3,0.174332,0.37058,0,0,0.0214954,0.0214954
4,4,4,0.247351,0.293977,0,0,0.0155563,0.0155563
4,4,5,0.346714,0.186001,0,0,0.0105864,0.0105864
4,4,6,0.445078,0.0999812,0,0,0.00609379,0.00609379
4,4,7,0.559694,0.0394389,0,0,0.00237067,0.00237067
4,4,8,0.70564,0.00905726,0,0,0.00107527,0.00107527
4,4,9,0.850584,0.00082144,0,0,0.000181717,0.000181717
4,5,0,0.0219851,0.289945,0,0,0.0194,0.0194
4,5,1,0.0725526,0.226687,0,0,0.0173408,0.0173408
4,5,2,0.123092,0.162565,0,0,0.0138235,0.0138235
4,5,3,0.17309,0.106243,0,0,0.00967312,0.00967312
4,5,4,0.243622,0.0649608,0,0,0.00508408,0.00508408
4,5,5,0.343064,0.0243629,0,0,0.00262903,0.00262903
4,5,6,0.438781,0.00615466,0,0,0.00159176,0.00159176
