ixq2,iz,point,x,y,exl,exh,eyl,eyh
2,3,1,0.0745623,0.712359,0,0,0.0615081,0.0615081
2,3,2,0.124604,0.615895,0,0,0.0431895,0.0431895
2,3,3,0.174769,0.513196,0,0,0.0347004,0.0347004
2,3,4,0.248787,0.397832,0,0,0.0250359,0.0250359
2,3,5,0.347993,0.288856,0,0,0.0178202,0.0178202
2,3,6,0.447502,0.199136,0,0,0.0111894,0.0111894
2,3,7,0.568299,0.125331,0,0,0.00752808,0.00752808
2,3,8,0.718427,0.0672595,0,0,0.00425917,0.00425917
2,3,9,0.887372,0.0332287,0,0,0.00219203,0.00219203
2,4,0,0.0238661,0.453126,0,0,0.039089,0.039089
2,4,1,0.0744191,0.424625,0,0,0.0367383,0.0367383
2,4,2,0.124401,0.356496,0,0,0.0252349,0.0252349
2,4,3,0.174682,0.295989,0,0,0.0244716,0.0244716
2,4,4,0.248553,0.245039,0,0,0.0178194,0.0178194
2,4,5,0.348607,0.175231,0,0,0.013214,0.013214
2,4,6,0.447824,0.129458,0,0,0.0106816,0.0106816
2,4,7,0.568541,0.0847475,0,0,0.00604307,0.00604307
2,4,8,0.71767,0.0464422,0,0,0.00340942,0.00340942
2,4,9,0.886585,0.0226838,0,0,0.00135422,0.00135422
2,5,0,0.0233795,0.267424,0,0,0.0335904,0.0335904
2,5,1,0.073947,0.236491,0,0,0.028133,0.028133
2,5,2,0.12423,0.223586,0,0,0.0225978,0.0225978
2,5,3,0.174201,0.178614,0,0,0.015684,0.015684
2,5,4,0.247903,0.140737,0,0,0.0118422,0.0118422
2,5,5,0.347679,0.0972235,0,0,0.00943329,0.00943329
2,5,6,0.447043,0.0681767,0,0,0.00644351,0.00644351
2,5,7,0.566461,0.0387965,0,0,0.00397635,0.00397635
2,5,8,0.714607,0.0169195,0,0,0.00182027,0.00182027
2,5,9,0.875439,0.00447547,0,0,0.000700507,0.000700507
3,0,0,0.0255666,7.91221,0,0,1.77182,1.77182
3,0,1,0.0745612,6.33397,0,0,1.0034,1.0034
3,0,2,0.124047,4.88148,0,0,0.570239,0.570239
3,0,3,0.173406,3.50473,0,0,0.341885,0.341885
3,0,4,0.24271,2.19201,0,0,0.194677,0.194677
3,0,5,0.341512,1.12195,0,0,0.078443,0.078443
3,0,6,0.439488,0.567701,0,0,0.0785343,0.0785343
3,0,7,0.540633,0.294737,0,0,0.0407258,0.0407258
3,1,0,0.0256674,3.17476,0,0,0.266211,0.266211
3,1,1,0.0741098,2.6637,0,0,0.179818,0.179818
3,1,2,0.124793,2.22452,0,0,0.110698,0.110698
3,1,3,0.174458,1.83928,0,0,0.0925984,0.0925984
3,1,4,0.245782,1.23204,0,0,0.0668591,0.0668591
3,1,5,0.345106,0.722593,0,0,0.0302312,0.0302312
3,1,6,0.444951,0.387715,0,0,0.0214128,0.0214128
3,1,7,0.561937,0.185219,0,0,0.0085015,0.0085015
3,1,8,0.709936,0.084138,0,0,0.00883761,0.00883761
3,1,9,0.866687,0.0241892,0,0,0.00585162,0.00585162
3,2,0,0.0239833,1.55194,0,0,0.114647,0.114647
3,2,1,0.0740736,1.36775,0,0,0.0860708,0.0860708
3,2,2,0.12456,1.10965,0,0,0.0742778,0.0742778
3,2,3,0.174691,0.948367,0,0,0.0562731,0.0562731
3,2,4,0.247853,0.709155,0,0,0.0318224,0.0318224
3,2,5,0.346314,0.45642,0,0,0.0159595,0.0159595
3,2,6,0.445912,0.287091,0,0,0.0125117,0.0125117
3,2,7,0.565955,0.16138,0,0,0.00893607,0.00893607
3,2,8,0.715488,0.0693871,0,0,0.00377532,0.00377532
3,2,9,0.882653,0.0245962,0,0,0.00147935,0.00147935
3,3,0,0.0225843,0.816891,0,0,0.070576,0.070576
3,3,1,0.0737852,0.725888,0,0,0.041168,0.041168
3,3,2,0.124353,0.628959,0,0,0.0354909,0.0354909
3,3,3,0.17462,0.548732,0,0,0.0370672,0.0370672
3,3,4,0.248524,0.403324,0,0,0.0210904,0.0210904
3,3,5,0.347557,0.28631,0,0,0.0142527,0.0142527
3,3,6,0.446348,0.19712,0,0,0.00910319,0.00910319
3,3,7,0.56687,0.122067,0,0,0.00768457,0.00768457
3,3,8,0.716035,0.0585425,0,0,0.00379208,0.00379208
3,3,9,0.881044,0.0226959,0,0,0.0013909,0.0013909
3,4,0,0.0223088,0.507857,0,0,0.0371828,0.0371828
3,4,1,0.0735806,0.436497,0,0,0.0279801,0.0279801
3,4,2,0.124093,0.394849,0,0,0.0234583,0.0234583
3,4,3,0.174504,0.319462,0,0,0.0253087,0.0253087
3,4,4,0.24816,0.254737,0,0,0.0143597,0.0143597
3,4,5,0.347772,0.180223,0,0,0.0100315,0.0100315
